id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
9333,10,Kami Teriyaki,4.8,117.0,"Korean, Japanese, Chinese, Vegetarian Friendly, Family Friendly",$$,"11613 124th Ave NE, Kirkland, WA, 98034",98034,47.7045221,-122.1763857
52798,53,Azuma Sushi and Robata Bar - Rice Village,4.8,200.0,"Japanese, Sushi, Family Friendly",$$,"5600 Kirby Drive, Houston, TX, 77005",77005,29.7214276,-95.4189263
734,3,Rock N Roll Sushi (Clinton Ave),4.8,86.0,"Japanese, Sushi",$$,"2500 Clinton Ave W, Huntsville, AL, 35805",35805,34.7223396,-86.6052311
47469,297,Edoko Sushi &amp; Robata,4.8,76.0,"Sushi, Japanese, Asian, Seafood, Family Friendly",$$,"5490 TX-121, Frisco, TX, 75034",75034,33.0873934,-96.8404944
47694,207,Hon Sushi,4.8,49.0,"Sushi, Japanese",$$,"1902 E Belt Line Rd, Carrollton, TX, 75006",75006,32.953248,-96.889577
47355,163,Ginza Express,4.8,158.0,"Sushi, Japanese, Asian Fusion",$$,"12801 Midway Rd, Dallas, TX, 75244",75244,32.9235263,-96.8386409
8432,33,Ichi Teriyaki (Lynnwood),4.8,145.0,"Japanese, Family Friendly",$$,"14920 WA-99, Lynnwood, WA, 98087",98087,47.8626409,-122.2840319
8426,40,Best Teriyaki &amp; Sushi,4.8,26.0,"Japanese, Salads, Vegetarian Friendly, Korean, Fish and Chips, Healthy",$$,"1437 NW Richmond Beach Rd, Shoreline, WA, 98177",98177,47.7695675,-122.3770213
8359,117,Midori Teriyaki,4.8,84.0,"Japanese, Family Friendly",$$,"1912 201st Pl SE, Bothell, WA, 98012",98012,47.8149625,-122.2071189
8406,62,Big Teriyaki,4.8,64.0,"Japanese, Korean, Family Friendly",$$,"3625 148th St SW, Lynnwood, WA, 98087",98087,47.8648901,-122.2823505
53102,7,Denny's (6131 Highway 6 S.),4.8,72.0,"American, Breakfast and Brunch, Diner, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"6131 Highway 6 S., Missouri City, TX, 77459",77459,29.5675814,-95.5652487
19634,86,Clyde's of Georgetown,4.8,309.0,"Burgers, American, Sandwiches, Family Meals, New American, Bar Food, Seafood, Steak, Wings, Burgers, Pasta, Comfort Food, Comfort Food, Sandwich, Kids Friendly, Bar Food, Gourmet, Healthy, Gluten Free Friendly, Soup, Group Friendly, Alcohol",$$,"3236 M St NW, Washington, DC, 20007",20007,38.9049941,-77.0640675
24821,12,Applebee's (Richmond),4.8,58.0,"American, Comfort Food, Pasta, Salads, Sandwiches, Steak, Wings, Burgers",$$,"900 Moorefield Park Dr, Richmond, VA, 23236",23236,37.5045924,-77.5795634
52762,182,Roka Akor (Houston),4.8,51.0,"Japanese, Steak, Sushi, Family Meals, Family Friendly, Seafood, Asian",$$$,"2929 Weslayan St, Houston, TX, 77027",77027,29.7386956,-95.4410281
18776,34,Applebee's (Waynesboro),4.8,16.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings",$$,"900 Lew DeWitt Boulevard, Waynesboro, VA, 22980",22980,38.06466,-78.9372
41897,10,Applebee's (Edinburg),4.8,39.0,"American, Burgers, Salads, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"1913 W Trenton Rd, Edinburg, TX, 78539",78539,26.2648091,-98.1906906
40627,13,III Forks (111 Lavaca St.),4.8,58.0,"Steak, American, Seafood",$$$,"111 Lavaca Street, Austin, TX, 78701",78701,30.26435,-97.74676
43588,20,Denny's (27960 Southwest Fwy),4.8,46.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"27960 Southwest Fwy, Rosenberg, TX, 77471",77471,29.5329064,-95.8049796
46280,4,Fleming’s Prime Steakhouse &amp; Wine Bar (The Woodlands),4.8,30.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood, Alcohol",$$$,"1201 Woodlands Drive, The Woodlands, TX, 77380",77380,30.1626486,-95.4545174
7014,5,Applebee's (Kanawha Mall),4.8,38.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings",$$,"202 Kanawha Mall, Charleston, WV, 25304",25304,38.3123044,-81.5678888
18730,15,Chili's (1752 E. Market St.),4.8,45.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"1752 E. Market St., Harrisonburg, VA, 22801",22801,38.43239,-78.84302
1782,31,Fleming’s Prime Steakhouse &amp; Wine Bar (Brookfield),4.8,35.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood",$$$,"15665 W Bluemound Rd, Brookfield, WI, 53005",53005,43.0355999,-88.107463
58893,61,Denny's (709 N. I-35),4.8,17.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"709 N. I-35, Bellmead, TX, 76705",76705,31.5836055,-97.1085653
35485,2,Texas de Brazil (San Antonio),4.8,29.0,"Steak, Brazilian, Latin American, Salads, Healthy",$$,"313 East Houston Street, San Antonio, TX, 78205",78205,29.4267454,-98.4891452
52872,10,Fleming’s Prime Steakhouse &amp; Wine Bar (Houston River Oaks),4.8,93.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood, Alcohol",$$$,"2405 West Alabama Street, Houston, TX, 77098",77098,29.738115,-95.4166787
29223,7,Chili's (368 Market Center),4.8,13.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"368 Market Center, Bristol, VA, 24202-1802",24202-1802,36.63266687795336,-82.12289342368922
9312,86,Zeitoon Grill,4.8,48.0,"Mediterranean, Salads, Vegetarian Friendly, Persian, Healthy",$$,"21 Central Way, Kirkland, WA, 98033",98033,47.6761338,-122.2084486
8475,3,Cedars on Brooklyn,4.8,200.0,"Greek, Indian, Mediterranean, Vegetarian Friendly, Family Meals, Alcohol, Group Friendly",$$,"4759 Brooklyn Ave NE, Seattle, WA, 98105",98105,47.6647659,-122.3145143
8261,230,Chutneys Bistro,4.8,87.0,"Vegetarian, Indian, Vegetarian Friendly, Desserts, Healthy",$$,"1815 N 45th St, Seattle, WA, 98103",98103,47.6606864,-122.3357117
19412,285,Le Mirch,4.8,95.0,"Vegetarian, Indian, Salads, Healthy, Allergy Friendly, Pakistani, Bangladeshi, Indian Curry, Rice &amp; Curry",$$,"1736 Connecticut Ave NW, Washington, DC, 20009",20009,38.9137459,-77.0461417
19186,55,Karma Modern Indian,4.8,20.0,"Indian, Vegetarian, Asian, Healthy",$$,"611 I St NW, Washington, DC, 20001",20001,38.9009817,-77.0207343
21533,146,Bollywood Bistro (Fairfax),4.8,51.0,Indian,$$,"3955 Chain Bridge Rd, Fairfax, VA, 22030",22030,38.847325,-77.3054472
19322,66,Naanwise Indian Cuisine,4.8,130.0,"Indian, Indian Curry, Middle Eastern",$$$,"2635 Connecticut Ave NW, Washington, DC, 20008",20008,38.924668,-77.0516938
19508,138,Raaga Restaurant,4.8,191.0,"Indian, Family Friendly",$$,"5872 Leesburg Pike, Falls Church, VA, 22041",22041,38.8532335,-77.1334088
20276,29,Sacrificial Lamb,4.8,379.0,"Indian, Vegetarian Friendly, Biryani, Family Friendly, Group Friendly",$$,"1704 R St NW, Washington, DC, 20009",20009,38.912433,-77.038838
13153,125, Due' Cucina Italiana (Capitol Hill),4.8,200.0,"Healthy, Italian, Pasta, Vegetarian, Family Friendly",$$,"412 Broadway E, Seattle, WA, 98102",98102,47.6224086,-122.3206802
33061,214,EBESU Robata &amp; Sushi ,4.8,30.0,"Japanese: Sushi, Japanese, Salads, Healthy",$$,"1007 E 15th St, Plano, TX, 75074",75074,33.0198883,-96.7006263
29884,41,Sushi Burrito (8th),4.8,100.0,"Sushi, Asian, Japanese",$$,"180 E 800 S, Salt Lake City, UT, 84111",84111,40.7516345,-111.8856756
34307,6,Hayashi Midtown,4.8,71.0,"Japanese, Asian, Sushi",$$,"3701 19th St, Lubbock, TX, 79410",79410,33.5775,-101.89472
42754,81,Avocado California Roll &amp; Sushi,4.8,39.0,"Japanese, Asian, Sushi",$$,"305 FM1382 #422, Cedar Hill, TX, 75104",75104,32.60257,-96.94213
39794,189,Mikado Ryotei,4.8,102.0,"Asian, Japanese, Noodles, Rice-bowls, Sushi",$$,"9033 Research Blvd, Austin, TX, 78758",78758,30.373174,-97.725061
39871,23,Umiya Sushi,4.8,124.0,"Japanese: Sushi, Korean, Exclusive to Eats",$$,"1540 Cypress Creek Road, Cedar Park, TX, 78613",78613,30.478622722170115,-97.83276363180742
8475,3,Cedars on Brooklyn,4.8,200.0,"Greek, Indian, Mediterranean, Vegetarian Friendly, Family Meals, Alcohol, Group Friendly",$$,"4759 Brooklyn Ave NE, Seattle, WA, 98105",98105,47.6647659,-122.3145143
33705,40,Luna Grill - Richardson,4.8,102.0,"Mediterranean, Greek, Family Meals",$$,"1419 E Renner Rd, Richardson, TX, 75074",75074,32.997687,-96.697697
40264,7,Kismet Cafe (Barbara Jordan Blvd),4.8,500.0,"Halal, Greek, Mediterranean, Falafel, Soup, Salads, Vegan Friendly, Vegetarian, Vegetarian Friendly, Kids Friendly, Family Friendly, Local Specialities, Group Friendly",$$,"1000 E 41st St, Austin, TX, 78751",78751,30.299858,-97.7214284
51379,37,Zoe's Kitchen (5779 San Felipe),4.8,200.0,"Healthy, Mediterranean, Salads, Family Meals, Family Friendly",$$,"5779 San Felipe, Houston, TX, 77057",77057,29.7494302,-95.4786235
50008,14,Atheneos Greek Village Cafe,4.8,42.0,"Greek, Mediterranean, Salads, Pizza, Chicken, Mexican",$$,"1425 Gross Rd, Mesquite, TX, 75149",75149,32.7828171,-96.6277863
43386,51,Local Table (Katy),4.8,200.0,"American, Mediterranean, Family Friendly, Group Friendly",$$,"22756 Westheimer Pkwy, Katy, TX, 77450",77450,29.73535,-95.7633451
48323,271,Luna Grill - Flower Mound,4.8,130.0,"Mediterranean, Greek, Family Meals",$$,"2500 Cross Timbers Rd, Flower Mound, TX, 75028",75028,33.0359713,-97.0671026
46001,77,Nadias Mediterranean Grill,4.8,22.0,"Mediterranean, Middle Eastern, Greek",$$,"5921 Farm to Market 2920, Spring, TX, 77388",77388,30.0735643,-95.5106394
45225,51,Luna Grill - Mansfield (TX),4.8,92.0,"Mediterranean, Greek, Family Meals, Family Friendly",$$,"1571 E Debbie Ln, Mansfield, TX, 76063",76063,32.6086691,-97.1121935
44170,25,Tripoli's Mediterranean Grill,4.8,109.0,"Mediterranean, Desserts, Allergy Friendly, Vegetarian, Vegetarian Friendly",$$,"322 Valley Hi Dr, San Antonio, TX, 78227",78227,29.3810776,-98.6388706
42463,31,Kasra Persian Cafe,4.8,82.0,"Persian, Middle Eastern, Mediterranean, Exclusive to Eats",$$$,"1212 E NASA Pkwy, Houston, TX, 77058",77058,29.5467703,-95.101802
20614,102,Meze Restaurant,4.8,30.0,"Turkish, Mediterranean, Middle Eastern",$$,"2437 18th St NW, Washington, DC, 20009",20009,38.9214771,-77.0419816
53714,226, Dimassi’s Mediterranean Kitchen (Humble),4.8,24.0,Mediterranean,$$,"20380 US-59, Humble, TX, 77338",77338,30.0104185,-95.2645288
52782,111,Aladdin's Mediterranean Cuisine (Montrose),4.8,200.0,"Mediterranean, Greek, Lebanese, Family Friendly, Group Friendly",$$,"912 Westheimer Rd, Houston, TX, 77006",77006,29.7448676,-95.3910859
52518,237,"The Halal Guys -Medical Center, TX",4.8,179.0,"Halal, Gyro, Mediterranean",$$,"6609 Main St, Houston, TX, 77030",77030,29.7098079,-95.4018867
63314,13,"The Halal Guys -Garden Oaks, TX",4.8,200.0,"Halal, Gyro, Mediterranean, Group Friendly",$$,"3008 Ella, Houston, TX, 77018",77018,29.8137855,-95.4291001
56722,58,Gyro 360 -Denton,4.8,200.0,"Mediterranean, Group Friendly",$$,"311 E Hickory St, Denton, TX, 76201",76201,33.2146455,-97.1296573
59684,41,Luna Grill - Dallas: The Hill,4.8,181.0,"Mediterranean, Greek, Family Meals, Family Friendly",$$,"8165 Walnut Hill Ln, Dallas, TX, 75231",75231,32.88198,-96.76693
63166,290,Fadi's Mediterranean Grill - I-10,4.8,200.0,"Greek, Mediterranean, Middle Eastern, Family Meals, Lebanese, Halal, Healthy, Family Friendly, Group Friendly",$$,"10403 Katy Fwy, Houston, TX, 77024",77024,29.7828981,-95.5540845
20336,251,Kabob Bazaar (Clarendon),4.8,112.0,"Mediterranean, Vegetarian, Persian, Family Meals, Healthy",$$,"3133 Wilson Blvd, Arlington, VA, 22201",22201,38.887137,-77.0958398
33697,48,La Shish Greek &amp; Mediterranean,4.8,46.0,"Mediterranean, Greek",$$,"600 E Main St, Allen, TX, 75002",75002,33.099959,-96.658762
39189,52,Luna Grill - Southlake,4.8,89.0,"Mediterranean, Greek, Family Meals",$$,"1141 E, Southlake, TX, 76092",76092,32.9402317,-97.1340194
40192,93,Phoenician Resto Cafe,4.8,92.0,"Mediterranean, Family Friendly, Gluten Free, Middle Eastern, Greek, Halal, Vegan Friendly, Kebab",$$,"2909 Guadalupe St, Austin, TX, 78705",78705,30.29563,-97.742424
35350,35,Shisha Cafe &amp; Kababchi Grill,4.8,165.0,"Mediterranean, Middle Eastern, Greek, Family Friendly, Group Friendly",$$,"5500 Babcock Rd, San Antonio, TX, 78240",78240,29.5167501,-98.5977344
37919,67,Luna Grill - Fort Worth,4.8,89.0,"Mediterranean, Greek, Family Meals, Family Friendly",$$,"8825 Tehama Ridge Pkwy, Fort Worth, TX, 76177",76177,32.8998955,-97.3227745
11654,45,Ruth's Chris Steak House (850 SW Broadway),4.7,14.0,"American, Seafood, Steak",$$$,,,45.5181522,-122.6799914
31615,20,Denny's (1680 N. 200 W.),4.7,15.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"1680 N Freedom Blvd, Provo, UT, 84604",84604,40.2567091,-111.6615029
59168,43,Pappa Gyros (Kingsland Blvd),4.7,101.0,"Mediterranean, Greek, Vegetarian, Healthy, Family Friendly",$$,"21910 Franz Rd, Katy, TX, 77449-3718",77449-3718,29.80226,-95.7539
58730,48,"The Halal Guys (Pearland, TX)",4.7,135.0,"Halal, Gyro, Mediterranean",$$,"10621 Broadway Street, Pearland, TX, 77584",77584,29.55612,-95.38475
54589,108,Mary'z Mediterranean Cuisine,4.7,112.0,"Mediterranean, Family Meals",$$,"4500 Washington Ave, Houston, TX, 77007",77007,29.7707413,-95.406552
38088,60,Gyro &amp; Kabob Grill,4.7,98.0,"Mediterranean, Family Meals",$$,"7660 McCart Ave, Fort Worth, TX, 76133",76133,32.6317175,-97.3705245
15625,90,Ringo Wok Teriyaki,4.7,12.0,"Asian, Asian Fusion, Chinese, Japanese",$$,"12722 SE 312th St, Auburn, WA, 98092",98092,47.3232079,-122.1722641
12505,62,Tacoma's No1 Fried Rice,4.7,200.0,"Chinese, Asian, Vegetarian Friendly, Family Friendly, Family Meals, Exclusive to Eats, Group Friendly",$$,"1201 S 11th St, Tacoma, WA, 98405",98405,47.2520338,-122.45344
12449,123,Good Wok &amp; Teriyaki,4.7,20.0,"Chinese, Japanese, Family Friendly",$$,"10909 Portland Ave E, Tacoma, WA, 98445",98445,47.1573565,-122.4005809
13832,34,Panda Express (19461 State Hwy 410 East),4.7,179.0,"Asian, Chinese, Family Meals",$$,"19461 State Hwy 410 East, Bonney Lake, WA, 98391",98391,47.169601,-122.169728
14461,6,Panda Express (9522 N Newport Hwy),4.7,151.0,"Asian, Chinese, Family Meals",$$,"9522 N Newport Hwy, Spokane, WA, 99218",99218,47.7454961,-117.4048944
15453,64,Regent Bakery &amp; Cafe (Capitol Hill),4.7,61.0,"Chinese, Cafe, Desserts",$$,"1404 E Pine St, Seattle, WA, 98122",98122,47.6154617,-122.3140759
13435,117,Harbor City Restaurant,4.7,200.0,"Asian, Chinese",$$,"707 S King St, Seattle, WA, 98104",98104,47.5981918,-122.3233498
41769,33,Kurai Sushi (Pharr),4.7,68.0,"Sushi, Chinese",$$,"1201 S Jackson Rd, Pharr, TX, 78577",78577,26.1846192,-98.2060825
10748,11,Proletariat Pizza,4.7,168.0,"Italian, Pizza, Salads, Healthy, Family Friendly, Exclusive to Eats",$$,"9622 16th Ave SW, Seattle, WA, 98106",98106,47.5166378,-122.3548304
11345,78,Detroit Pizza (Battleground),4.7,43.0,"Pizza, American, Italian",$$,"308 East Main Street, Battle Ground, WA, 98604",98604,45.78125,-122.53378
19317,78,Sette Osteria (14th St.),4.7,189.0,"Gourmet, Pizza, Salads, Seafood, Pasta, Italian, Chicken, Healthy",$$,"1634 14th St NW, Washington, DC, 20009",20009,38.9123977,-77.0322443
19540,90,Fratelli (Alexandria),4.7,180.0,"Italian, Desserts, Family Friendly",$$,"410 S Van Dorn St, Alexandria, VA, 22304",22304,38.80874,-77.13233
47333,209,Buca Di Beppo (Dallas - Frisco),4.7,64.0,"Italian, Pizza, Family Meals",$$,"8580 State Highway 121, Frisco, TX, 75034",75034,33.096603,-96.809955
21118,28,"Carrabba's (739 Lynnhaven PWKY, Suite 100)",4.7,176.0,"Italian, Family Meals",$$,"739 Lynnhaven PWKY, Suite 100, Virginia Beach, VA, 23452",23452,36.8175547,-76.0674177
23100,127,Milano's Pizza and Pasta (Germantown),4.7,92.0,"Pizza, Italian, Pasta, Family Friendly, Family Meals",$$,"13220 Wisteria Dr, Germantown, MD, 20874",20874,39.18089,-77.27621
23197,188,"Vocelli Pizza (20630 Ashburn Rd, #183)",4.7,26.0,"Pizza, Italian, Pasta",$$,"20630, Ashburn, VA, 20147",20147,39.0465535,-77.4850507
24562,136,Bellacino's Pizza &amp; Grinders,4.7,45.0,"Italian, Pasta, Comfort Food",$$,"8026 West Broad Street, # D, Henrico, VA, 23294",23294,37.62608,-77.53077
20819,154,Vocelli Pizza (6973-H Hechinger Drive,4.7,28.0,"Pizza, Italian, Pasta",$$,"6973 Hechinger Dr, Springfield, USA, Mason, VA, 22151",22151,38.7953616,-77.1848856
21892,80,Carrabba's (5805 Trinity PKWY),4.7,137.0,"Italian, Family Meals, Family Friendly",$$,"5805 Trinity PKWY, Centreville, VA, 20120",20120,38.8392575,-77.4397626
21807,57,Carrabba's (12192 Sunset Hills Road),4.7,155.0,"Italian, Family Meals",$$,"12192 Sunset Hills Road, Reston, VA, 20190",20190,38.9553067,-77.367467
47755,120,Eddie's Napolis,4.7,114.0,"Italian, Pasta, Salads, Gluten Free, Gluten Free Friendly, Seafood, Pizza, Chicken, Healthy, Family Friendly",$$,"8822 Teel Pkwy, Frisco, TX, 75034",75034,33.15141,-96.86364
23433,54,"Vocelli Pizza (754 Warrenton Road, Suite 105)",4.7,27.0,"Pizza, Italian, Pasta, Family Meals",$$,"754 Warrenton Road, Fredericksburg, VA, 22406",22406,38.35322156209607,-77.50515998908251
23342,22,Carrabba's (1951 Carl D. Silver PKWY),4.7,97.0,"Italian, Family Meals",$$,"1951 Carl D. Silver PKWY, Fredericksburg, VA, 22401",22401,38.3099506,-77.5113186
23818,63,Ledo Pizza (Broad Street),4.7,115.0,Italian,$$,"4925 W Broad St, Richmond, VA, 23230",23230,37.582294,-77.49524
24129,22,Benny Ventano's,4.7,75.0,"Pizza, American, Italian",$$,"2501 W Main Street, Richmond, VA, 23220",23220,37.5512312,-77.4722621
18398,249,Osteria Marzano,4.7,145.0,"Italian, Desserts",$$,"6361 Walker Ln, Alexandria, VA, 22310",22310,38.768715,-77.157934
19505,144,Vocelli Pizza (7395-J Lee Hwy),4.7,264.0,"Pizza, Italian, Pasta, Family Meals, Group Friendly",$$,"7393 Lee Hwy, Falls Church, VA, 22042",22042,38.875537,-77.197817
49293,197,Crepeccino Cafe,4.7,67.0,"French, Italian",$$,"5500 Babcock Rd 104, San Antonio, TX, 78240",78240,29.517149,-98.5978345
51342,98,Buca Di Beppo - Buffalo Speedway ,4.7,88.0,"Italian, Family Meals, Family Friendly",$$,"5192 Buffalo Speedway, Houston, TX, 77005",77005,29.726897,-95.4283822
52796,56,"Star Pizza #2  - Houston, TX",4.7,200.0,"Pizza, Italian, Gluten Free Friendly, Pasta, Salads, Vegetarian Friendly, Healthy, Family Friendly",$$,"77 Harvard St, Houston, TX, 77007",77007,29.7700613,-95.3962314
18075,140,Bertucci's (Springfield),4.7,134.0,"Italian, Pizza, Salads, Healthy",$$,"6525 Frontier Drive, Springfield, VA, 22150",22150,38.7751593,-77.1709581
19281,191,Ruffino's Spaghetti House,4.7,96.0,"Salads, Italian, Healthy",$$,"4763 Lee Hwy, Arlington, VA, 22207",22207,38.897476,-77.124246
19256,234,Buca di Beppo-Washington DC,4.7,47.0,"Italian, Family Meals",$$$,"1825 Connecticut Ave NW, Washington, DC, 20009",20009,38.9151585,-77.0457288
22316,208,Brio (11776 Fair Oaks Mall),4.7,100.0,"Italian, Pasta, Salads, Healthy",$$,"11776 Fair Oaks Mall, Fairfax, VA, 22033",22033,38.8631712,-77.3572467
19275,201,"Alta Strada - Mt Vernon Sq, D.C.",4.7,250.0,"Italian, Pasta, Salads, Pizza, Healthy",$$,"465 K St NW, Washington, DC, 20001",20001,38.9028701,-77.0180332
11652,47,LoveVerona Pizza &amp; Pasta (St. Johns),4.7,163.0,"Italian, Pasta, Comfort Food, Alcohol",$$,"8436 North Ivanhoe Street, Portland, OR, 97203",97203,45.58888893611176,-122.75418095290662
15014,176,Fiasco,4.7,89.0,"Italian, Pasta, Comfort Food, Pizza, Family Friendly",$$,"3400 Stone Way N, Seattle, WA, 98103",98103,47.6492916,-122.3425633
17495,101,Alpha Pitt Smokers,4.7,43.0,"Italian, Pasta, Salads, BBQ, Healthy",$$,"2960 Hampton Hwy Ste A, Yorktown, VA, 23693",23693,37.1008727,-76.4173221
18010,63,Vocelli Pizza (5765-H Burke Centre Parkway),4.7,22.0,"Pizza, Italian, Pasta",$$,"5765-H, Burke, VA, 22015",22015,38.7997625,-77.3187822
17917,16,Pizza Bolis (Dumfries),4.7,111.0,"Italian, Pizza, Wings, Pasta, Salads, Sandwich, Desserts, Healthy",$$,"17197 Wayside Dr, Dumfries, VA, 22026",22026,38.579033,-77.30909
49143,53,Florio's Pizza,4.7,18.0,"Pizza, American, Italian",$$,"7701 Broadway St, San Antonio, TX, 78209",78209,29.49984,-98.4672
49116,50,Carrabba's (12507 I-10 West),4.7,200.0,"Italian, Family Meals",$$,"12507 I-10 West, San Antonio, TX, 78230",78230,29.5581092,-98.5880723
7963,230,Yu Shan Chinese Restaurant,4.7,19.0,"Chinese, Asian, Noodles, Asian Fusion, Chicken",$$,"14553 Bothell Way NE, Seattle, WA, 98155",98155,47.7352336,-122.2927083
40248,25,Chinatown (Westlake),4.7,267.0,"Chinese, Asian, Sushi, Chicken, Salads, Family Friendly, Seafood",$$,"2712 Bee Cave Rd, Austin, TX, 78746",78746,30.2709895,-97.7862705
40247,27,China Family (Guadalupe St.),4.7,439.0,"Chinese, Asian, Family Friendly, Noodles, Beef Noodles, Local Specialities, Chicken, Asian Fusion, Seafood, Group Friendly",$$,"1914 Guadalupe St, Austin, TX, 78705",78705,30.2826204,-97.7424046
58043,136,Jeng Chi,4.7,20.0,Chinese,$$,"400 N Greenville Ave #11, Richardson, TX, 75081",75081,32.95327,-96.72799
59692,7,"Pei Wei (1401 West Campbell Road, Suite 200)",4.7,94.0,"Chicken, Salads, Asian, Chinese, Asian Fusion, Family Meals, Family Friendly",$$,"1401 West Campbell Road, Richardson, TX, 75080",75080,32.977748,-96.7665757
62094,24,Fun Noodle Bar,4.7,32.0,"Chinese, Asian, Asian Fusion",$$,"2740 N Grandview Ave, Odessa, TX, 79762",79762,31.87707,-102.34672
7984,191,Hong Kong Dim Sum,4.7,200.0,"Chinese, Desserts",$$,"13200 Aurora Ave N, Seattle, WA, 98133",98133,47.72443,-122.34383
61246,1,P.F. Chang's (McAllen),4.7,100.0,"Chinese, Family Friendly",$$,"3100 W Expy 83, McAllen, TX, 78501",78501,26.1951284,-98.2588407
25061,59,New Top's China,4.7,186.0,"Chinese, Asian, Asian Fusion",$$,"7111 Staples Mill Road, Henrico, VA, 23228",23228,37.6144111,-77.4959269
38930,84,Pei Wei Asian Diner (1582 E Southlake Blvd),4.7,78.0,"Chicken, Salads, Asian, Chinese, Family Friendly, Asian Fusion, Thai, Family Meals",$$,"1582 E, Southlake, TX, 76092",76092,32.9413021,-97.1258438
12653,15,Happy Teriyaki #7 (Tacoma Mall),4.7,120.0,"Asian Fusion, Japanese, Chinese, Noodles, Sushi, Rolls, Rice-bowls, Family Meals",$$,"4027, Tacoma, WA, 98409",98409,47.22153,-122.46612
13112,238,Sizzling Pot King (Seattle),4.7,94.0,"Asian, Chinese, Family Meals, Family Friendly",$$,"660 S King St, Seattle, WA, 98104",98104,47.5985711,-122.3244596
12689,32,Happy Teriyaki (Fife),4.7,200.0,"Japanese, Chinese, Family Meals, Family Friendly",$$,"4910 Pacific Hwy E, Fife, WA, 98424",98424,47.2427196,-122.3623848
13013,56,Hong Kong Bistro,4.7,200.0,"Seafood, Taiwanese, Chinese, Desserts",$$,"507 Maynard Ave S, Seattle, WA, 98104",98104,47.5979574,-122.3253508
42953,159,Pei Wei (1460 Precinct Line Road),4.7,134.0,"Chicken, Salads, Asian, Chinese, Asian Fusion, Thai, Family Meals, Family Friendly",$$,"1460 Precinct Line Road, Hurst, TX, 76053",76053,32.8381487,-97.1854719
40262,10,Jade Restaurant,4.7,277.0,"Asian, Chinese, Family Friendly, Group Friendly",$$,"3801 N Capital of Texas Hwy, C200, Austin, TX, 78746",78746,30.3353134,-97.8044794
40945,129,Kim Phung - North Lamar,4.7,43.0,"Chinese, Vietnamese, Thai",$$,"7601 N Lamar Blvd, Austin, TX, 78752",78752,30.3438116,-97.7141191
18834,195,Noodle Box Restaurant,4.7,55.0,"Chinese, Thai, Asian",$$,"602 King St, Alexandria, VA, 22314",22314,38.804827,-77.046046
18141,43,House of Dynasty (Alexandria),4.7,47.0,"Asian Fusion, Asian, Chinese, Family Friendly",$$,"7550 Telegraph Rd, Alexandria, USA, Lee, VA, 22315",22315,38.75369,-77.13935
47556,151,Fortune House,4.7,200.0,"Chinese, Asian, Family Friendly",$$,"8150 N MacArthur Blvd, Irving, TX, 75063",75063,32.9204917,-96.9570023
19582,19,Mrs Chen's Kitchen (Arlington),4.7,359.0,"Chinese, Allergy Friendly, Family Friendly, Exclusive to Eats, Group Friendly",$$,"3101 Columbia Pike, Arlington, VA, 22204",22204,38.862168,-77.089336
19564,56,One Fish Two Fish,4.7,57.0,"Chinese, Japanese, Family Friendly",$$,"2423 Pennsylvania Ave NW, Washington, DC, 20037",20037,38.9035394,-77.052281
21653,122,Chin-Chin Cafe,4.7,206.0,"Asian, Asian Fusion, Northeastern Thai, Sushi, Northeastern Thai, Northern Thai, Southern Thai, Thai, Chinese, Family Friendly, Group Friendly",$$,"43930 Farmwell Hunt Plz, Ashburn, VA, 20147",20147,39.0235614,-77.4809486
21288,22,Peter Chang (Hampton Roads),4.7,97.0,"Chinese, Asian, Family Friendly",$$,"3364 Princess Anne Rd, #505, Virginia Beach, VA, 23453",23453,36.77684,-76.08738
34432,5,Pei Wei (4210 82nd St. Suite 230),4.7,109.0,"Chicken, Salads, Asian, Chinese, Asian Fusion, Family Meals, Family Friendly",$$,"4210 82nd St., Lubbock, TX, 79423",79423,33.5205823,-101.9023103
26182,26,China Palace II,4.7,47.0,"Asian, Chinese, Asian Fusion, Allergy Friendly, Family Friendly",$$,"7608 Stream Walk Ln, Manassas, VA, 20109",20109,38.7952524,-77.5218826
